feature_a,feature_b,spearman_rho,abs_rho,n
kin_ring_auc_enh_norm,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.013741356226042483,0.013741356226042483,526
v2_raw_n_components_ge50,kin_fg_washout_index,0.013733332972065396,0.013733332972065396,526
kin_ring_washout_index,v1_raw_theoretical_max_dice_by_volume_ratio,-0.013722619680696478,0.013722619680696478,526
kin_fg_auc_enh_norm,v2_small50_pred_to_gt_vol_ratio,0.013717856086381566,0.013717856086381566,526
kin_ring_max_enh,v1_raw_dice_gap_to_volume_bound,-0.013686522566833677,0.013686522566833677,526
v1_raw_pred_vol_cm3,v2_raw_second_largest_component_fraction,-0.013638945091099116,0.013638945091099116,526
v1_small50_pred_vol_cm3,v1_raw_second_largest_component_fraction,-0.01350297410758735,0.01350297410758735,526
kin_late_dev_s,v1_raw_theoretical_max_dice_by_volume_ratio,0.013416269032028793,0.013416269032028793,526
late_dev_s,v1_raw_theoretical_max_dice_by_volume_ratio,0.013416269032028793,0.013416269032028793,526
v2_raw_dice_utilization_of_volume_bound,v2_lcc_theoretical_max_dice_by_volume_ratio,-0.013312367308956808,0.013312367308956808,526
kin_ring_auc_enh_norm,v1_raw_dice_gap_to_volume_bound,0.01326401479271949,0.01326401479271949,526
v1_raw_n_components_ge50,kin_tumor_to_fg_max_enh_diff,0.013172028594201135,0.013172028594201135,526
v1_small50_pred_vol_cm3,v2_raw_dice_utilization_of_volume_bound,-0.013057658147610061,0.013057658147610061,526
v2_raw_second_largest_component_fraction,early_dev_s,0.012482150122697969,0.012482150122697969,526
v2_raw_second_largest_component_fraction,kin_early_dev_s,0.012482150122697969,0.012482150122697969,526
v2_raw_second_largest_component_fraction,kin_gt_first_post_s,0.012396640977048652,0.012396640977048652,526
v2_raw_second_largest_component_fraction,kin_ring_first_post_s,0.012396640977048652,0.012396640977048652,526
v2_raw_second_largest_component_fraction,kin_first_post_s,0.012396640977048652,0.012396640977048652,526
v2_raw_second_largest_component_fraction,kin_fg_first_post_s,0.012396640977048652,0.012396640977048652,526
v2_raw_largest_component_fraction,v1_raw_dice_gap_to_volume_bound,0.012309414382703898,0.012309414382703898,526
kin_gt_washout_index,v2_lcc_dice_gap_to_volume_bound,0.012268182899647293,0.012268182899647293,526
v1_raw_pred_vol_cm3,kin_fg_auc_enh,-0.012146232711163699,0.012146232711163699,526
gt_vol_cm3,kin_ring_washout_index,0.0120430470211752,0.0120430470211752,526
kin_ring_washout_index,log_gt_vol_cm3,0.0120430470211752,0.0120430470211752,526
v2_raw_largest_component_fraction,kin_gt_max_enh,-0.012029474122532613,0.012029474122532613,526
kin_tumor_to_ring_auc_norm_diff,kin_fg_auc_enh,-0.01202790744655522,0.01202790744655522,526
kin_late_dev_s,v1_lcc_theoretical_max_dice_by_volume_ratio,0.011902712682410546,0.011902712682410546,526
late_dev_s,v1_lcc_theoretical_max_dice_by_volume_ratio,0.011902712682410546,0.011902712682410546,526
v2_raw_second_largest_component_fraction,kin_gt_max_enh,-0.011890617156957228,0.011890617156957228,526
kin_late_dev_s,v2_lcc_theoretical_max_dice_by_volume_ratio,0.011884282835276812,0.011884282835276812,526
late_dev_s,v2_lcc_theoretical_max_dice_by_volume_ratio,0.011884282835276812,0.011884282835276812,526
v2_raw_second_largest_component_fraction,kin_tumor_to_ring_auc_norm_diff,0.011764293599200995,0.011764293599200995,526
kin_fg_auc_enh,v1_raw_dice_gap_to_volume_bound,-0.01154330982975798,0.01154330982975798,526
kin_first_post_s,v1_raw_dice_gap_to_volume_bound,0.011436703928758882,0.011436703928758882,526
kin_ring_first_post_s,v1_raw_dice_gap_to_volume_bound,0.011436703928758882,0.011436703928758882,526
kin_fg_first_post_s,v1_raw_dice_gap_to_volume_bound,0.011436703928758882,0.011436703928758882,526
kin_gt_first_post_s,v1_raw_dice_gap_to_volume_bound,0.011436703928758882,0.011436703928758882,526
v1_small100_pred_vol_cm3,v2_raw_dice_utilization_of_volume_bound,-0.01139747224454907,0.01139747224454907,526
early_dev_s,v1_raw_dice_gap_to_volume_bound,0.011362821388255714,0.011362821388255714,526
kin_early_dev_s,v1_raw_dice_gap_to_volume_bound,0.011362821388255714,0.011362821388255714,526
v1_raw_n_components_ge50,kin_gt_auc_enh,0.011296024170381976,0.011296024170381976,526
v2_raw_second_largest_component_fraction,kin_tumor_to_ring_max_enh_diff,0.011283736357292825,0.011283736357292825,526
log_gt_vol_cm3,v2_lcc_dice_gap_to_volume_bound,0.011263452026217084,0.011263452026217084,526
gt_vol_cm3,v2_lcc_dice_gap_to_volume_bound,0.011263452026217084,0.011263452026217084,526
kin_selected_max_enh,v2_lcc_theoretical_max_dice_by_volume_ratio,-0.01112986221394778,0.01112986221394778,525
v2_raw_n_components_ge50,kin_gt_auc_enh,-0.0110660604760285,0.0110660604760285,526
v2_lcc_pred_vol_cm3,kin_fg_auc_enh_norm,-0.010852735773968562,0.010852735773968562,526
kin_tumor_to_ring_max_enh_diff,v2_lcc_theoretical_max_dice_by_volume_ratio,-0.010804993161253218,0.010804993161253218,526
v1_small50_pred_vol_cm3,kin_fg_late_slope,-0.010751975770195448,0.010751975770195448,340
kin_gt_max_enh,v2_raw_dice_gap_to_volume_bound,-0.010621114875485336,0.010621114875485336,526
v2_small100_pred_vol_cm3,kin_gt_late_slope,0.010584293672719725,0.010584293672719725,283
kin_fg_auc_enh_norm,v2_small100_pred_to_gt_vol_ratio,0.010524805531190767,0.010524805531190767,526
kin_gt_auc_enh_norm,v1_lcc_theoretical_max_dice_by_volume_ratio,0.010518538827281189,0.010518538827281189,526
kin_fg_max_enh,v2_raw_theoretical_max_dice_by_volume_ratio,0.010517631804346908,0.010517631804346908,526
kin_fg_max_enh,v1_raw_dice_gap_to_volume_bound,-0.010494461491207547,0.010494461491207547,526
v2_lcc_theoretical_max_dice_by_volume_ratio,v1_raw_dice_utilization_of_volume_bound,-0.010467359152936475,0.010467359152936475,526
kin_fg_washout_index,v1_small100_pred_to_gt_vol_ratio,-0.010453723497072201,0.010453723497072201,526
kin_ring_auc_enh,v2_raw_dice_gap_to_volume_bound,-0.010341586898465998,0.010341586898465998,526
v1_raw_second_largest_component_fraction,v2_raw_dice_gap_to_volume_bound,-0.010333753518579025,0.010333753518579025,526
v1_small100_pred_vol_cm3,kin_fg_late_slope,-0.010292781893594644,0.010292781893594644,340
v2_raw_n_components_ge100,kin_gt_auc_enh,-0.010232601589860562,0.010232601589860562,526
kin_tumor_to_ring_max_enh_diff,v2_raw_dice_gap_to_volume_bound,0.010165954275737034,0.010165954275737034,526
v1_raw_pred_vol_cm3,kin_fg_late_slope,-0.010062574325139186,0.010062574325139186,340
v2_raw_pred_vol_cm3,kin_gt_late_slope,0.009810762931093819,0.009810762931093819,283
kin_fg_auc_enh_norm,v1_raw_dice_gap_to_volume_bound,-0.009573915669542686,0.009573915669542686,526
v2_raw_n_components_ge50,kin_tumor_to_fg_max_enh_diff,0.009482986821859824,0.009482986821859824,526
kin_ring_auc_enh,v2_lcc_theoretical_max_dice_by_volume_ratio,-0.009461114999170281,0.009461114999170281,526
v2_small50_pred_vol_cm3,kin_gt_late_slope,0.009457088368871979,0.009457088368871979,283
kin_first_post_s,v1_lcc_dice_utilization_of_volume_bound,-0.009247931143243156,0.009247931143243156,526
kin_fg_first_post_s,v1_lcc_dice_utilization_of_volume_bound,-0.009247931143243156,0.009247931143243156,526
kin_gt_first_post_s,v1_lcc_dice_utilization_of_volume_bound,-0.009247931143243156,0.009247931143243156,526
kin_ring_first_post_s,v1_lcc_dice_utilization_of_volume_bound,-0.009247931143243156,0.009247931143243156,526
kin_early_dev_s,v1_lcc_dice_utilization_of_volume_bound,-0.009181876261547178,0.009181876261547178,526
early_dev_s,v1_lcc_dice_utilization_of_volume_bound,-0.009181876261547178,0.009181876261547178,526
v1_raw_n_components_ge100,kin_gt_auc_enh,0.009147927238912112,0.009147927238912112,526
v2_raw_n_components_ge50,kin_gt_late_slope,-0.008930395292603548,0.008930395292603548,283
kin_first_post_s,v2_lcc_theoretical_max_dice_by_volume_ratio,-0.008817996650522693,0.008817996650522693,526
kin_gt_first_post_s,v2_lcc_theoretical_max_dice_by_volume_ratio,-0.008817996650522693,0.008817996650522693,526
kin_ring_first_post_s,v2_lcc_theoretical_max_dice_by_volume_ratio,-0.008817996650522693,0.008817996650522693,526
kin_fg_first_post_s,v2_lcc_theoretical_max_dice_by_volume_ratio,-0.008817996650522693,0.008817996650522693,526
kin_fg_auc_enh_norm,v1_raw_theoretical_max_dice_by_volume_ratio,-0.00866994363058605,0.00866994363058605,526
kin_early_dev_s,v2_lcc_theoretical_max_dice_by_volume_ratio,-0.008660501502798306,0.008660501502798306,526
early_dev_s,v2_lcc_theoretical_max_dice_by_volume_ratio,-0.008660501502798306,0.008660501502798306,526
v2_raw_n_components_ge50,v2_raw_dice_gap_to_volume_bound,0.008451007434103567,0.008451007434103567,526
v1_raw_n_components_ge100,v2_raw_dice_gap_to_volume_bound,0.00843827261898154,0.00843827261898154,526
kin_gt_auc_enh_norm,v2_raw_dice_utilization_of_volume_bound,0.008308391858814794,0.008308391858814794,526
kin_fg_auc_enh_norm,v2_lcc_pred_to_gt_vol_ratio,-0.008190540781503329,0.008190540781503329,526
kin_fg_auc_enh_norm,pred_to_gt_vol_ratio,-0.008190540781503329,0.008190540781503329,526
v2_small100_pred_vol_cm3,v1_raw_dice_utilization_of_volume_bound,0.008073472337715123,0.008073472337715123,526
late_dev_s,v1_lcc_dice_gap_to_volume_bound,0.007962807174015835,0.007962807174015835,526
kin_late_dev_s,v1_lcc_dice_gap_to_volume_bound,0.007962807174015835,0.007962807174015835,526
kin_ring_first_post_s,v2_raw_dice_utilization_of_volume_bound,-0.007948288526553207,0.007948288526553207,526
kin_first_post_s,v2_raw_dice_utilization_of_volume_bound,-0.007948288526553207,0.007948288526553207,526
kin_gt_first_post_s,v2_raw_dice_utilization_of_volume_bound,-0.007948288526553207,0.007948288526553207,526
kin_fg_first_post_s,v2_raw_dice_utilization_of_volume_bound,-0.007948288526553207,0.007948288526553207,526
kin_ring_max_enh,v2_raw_dice_gap_to_volume_bound,0.007888584601018133,0.007888584601018133,526
kin_ring_max_enh,v2_raw_theoretical_max_dice_by_volume_ratio,-0.007866733593965,0.007866733593965,526
early_dev_s,v2_raw_dice_utilization_of_volume_bound,-0.007815530508182804,0.007815530508182804,526
kin_early_dev_s,v2_raw_dice_utilization_of_volume_bound,-0.007815530508182804,0.007815530508182804,526
kin_tumor_to_ring_max_enh_diff,v1_raw_dice_gap_to_volume_bound,0.007784854159988538,0.007784854159988538,526
kin_ring_first_post_s,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.007776797053498689,0.007776797053498689,526
kin_gt_first_post_s,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.007776797053498689,0.007776797053498689,526
kin_fg_first_post_s,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.007776797053498689,0.007776797053498689,526
kin_first_post_s,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.007776797053498689,0.007776797053498689,526
v2_small50_pred_vol_cm3,v2_raw_dice_utilization_of_volume_bound,-0.007732348413956143,0.007732348413956143,526
early_dev_s,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.007658139714453981,0.007658139714453981,526
kin_early_dev_s,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.007658139714453981,0.007658139714453981,526
kin_fg_washout_index,v1_small50_pred_to_gt_vol_ratio,-0.007457842409825114,0.007457842409825114,526
kin_tumor_to_ring_max_enh_diff,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.007444638103002761,0.007444638103002761,526
late_dev_s,v2_raw_theoretical_max_dice_by_volume_ratio,-0.007415230440720276,0.007415230440720276,526
kin_late_dev_s,v2_raw_theoretical_max_dice_by_volume_ratio,-0.007415230440720276,0.007415230440720276,526
v2_raw_pred_vol_cm3,kin_fg_auc_enh_norm,0.007170387350328332,0.007170387350328332,526
kin_ring_max_enh,v1_raw_dice_utilization_of_volume_bound,-0.007158778674128376,0.007158778674128376,526
v2_lcc_pred_vol_cm3,kin_fg_late_slope,-0.007112009415916991,0.007112009415916991,340
v1_raw_largest_component_fraction,kin_ring_auc_enh,-0.006926975377419458,0.006926975377419458,526
v1_raw_second_largest_component_fraction,kin_gt_max_enh,0.006781439424782546,0.006781439424782546,526
kin_gt_washout_index,v2_raw_theoretical_max_dice_by_volume_ratio,0.006661808694053069,0.006661808694053069,526
kin_fg_auc_enh,pred_to_gt_vol_ratio,0.006607043651509419,0.006607043651509419,526
kin_fg_auc_enh,v2_lcc_pred_to_gt_vol_ratio,0.006607043651509419,0.006607043651509419,526
v1_lcc_pred_vol_cm3,v1_lcc_dice_gap_to_volume_bound,-0.006535059013179662,0.006535059013179662,526
v2_small50_pred_vol_cm3,v1_raw_dice_utilization_of_volume_bound,0.0065143785135829465,0.0065143785135829465,526
v1_raw_largest_component_fraction,v1_raw_dice_gap_to_volume_bound,-0.006479483244297351,0.006479483244297351,526
v2_raw_n_components_ge100,kin_tumor_to_ring_max_enh_diff,0.006475416447689953,0.006475416447689953,526
kin_fg_max_enh,v1_raw_dice_utilization_of_volume_bound,0.006270058913365915,0.006270058913365915,526
v2_small50_pred_vol_cm3,kin_fg_auc_enh_norm,0.006200862290212295,0.006200862290212295,526
v1_small100_pred_vol_cm3,v1_raw_dice_utilization_of_volume_bound,0.006193868798414671,0.006193868798414671,526
v1_raw_pred_vol_cm3,v1_raw_second_largest_component_fraction,-0.006101914333745273,0.006101914333745273,526
late_dev_s,v1_lcc_pred_to_gt_vol_ratio,0.006060780981681623,0.006060780981681623,526
kin_late_dev_s,v1_lcc_pred_to_gt_vol_ratio,0.006060780981681623,0.006060780981681623,526
late_dev_s,v1_small100_pred_to_gt_vol_ratio,0.006041073001972621,0.006041073001972621,526
kin_late_dev_s,v1_small100_pred_to_gt_vol_ratio,0.006041073001972621,0.006041073001972621,526
v2_lcc_pred_vol_cm3,v1_raw_theoretical_max_dice_by_volume_ratio,0.0059433915843400765,0.0059433915843400765,526
v1_raw_largest_component_fraction,kin_tumor_to_fg_max_enh_diff,-0.005850833894210205,0.005850833894210205,526
v2_small100_pred_vol_cm3,v2_raw_dice_utilization_of_volume_bound,-0.005795602288442256,0.005795602288442256,526
kin_fg_auc_enh_norm,v1_raw_dice_utilization_of_volume_bound,0.00576088796117551,0.00576088796117551,526
late_dev_s,v2_raw_dice_utilization_of_volume_bound,-0.005585082099011303,0.005585082099011303,526
kin_late_dev_s,v2_raw_dice_utilization_of_volume_bound,-0.005585082099011303,0.005585082099011303,526
kin_ring_max_enh,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.005560091815457939,0.005560091815457939,526
kin_tumor_to_fg_max_enh_diff,v2_lcc_theoretical_max_dice_by_volume_ratio,-0.005429480512921469,0.005429480512921469,526
kin_fg_washout_index,v1_raw_pred_to_gt_vol_ratio,-0.00535695976452908,0.00535695976452908,526
v1_lcc_pred_vol_cm3,v1_raw_theoretical_max_dice_by_volume_ratio,-0.005280976121590547,0.005280976121590547,526
kin_n_components,v1_raw_dice_gap_to_volume_bound,0.005225006727850639,0.005225006727850639,526
v2_raw_n_components,v1_raw_dice_gap_to_volume_bound,0.005225006727850639,0.005225006727850639,526
kin_fg_auc_enh_norm,v2_lcc_dice_utilization_of_volume_bound,-0.004646449312641662,0.004646449312641662,526
v1_small50_pred_vol_cm3,v1_raw_dice_utilization_of_volume_bound,0.004636506567804113,0.004636506567804113,526
kin_tumor_to_fg_max_enh_diff,v2_raw_dice_utilization_of_volume_bound,-0.004523540704727052,0.004523540704727052,526
v2_raw_largest_component_fraction,kin_ring_auc_enh,0.00452188038222771,0.00452188038222771,526
v2_raw_n_components_ge100,v2_raw_dice_gap_to_volume_bound,-0.0043550059287667565,0.0043550059287667565,526
kin_fg_auc_enh,v2_raw_dice_gap_to_volume_bound,0.004181664325241932,0.004181664325241932,526
v2_lcc_pred_vol_cm3,kin_fg_max_enh,0.004161215166685362,0.004161215166685362,526
v2_small100_pred_vol_cm3,kin_fg_auc_enh_norm,0.004079418103559344,0.004079418103559344,526
v1_small50_pred_vol_cm3,kin_ring_washout_index,0.004040440712258307,0.004040440712258307,526
kin_tumor_to_ring_auc_norm_diff,kin_ring_auc_enh_norm,0.004029779212065055,0.004029779212065055,526
early_dev_s,kin_tumor_to_ring_max_enh_diff,0.0038814308094809093,0.0038814308094809093,526
kin_early_dev_s,kin_tumor_to_ring_max_enh_diff,0.0038814308094809093,0.0038814308094809093,526
v1_raw_pred_vol_cm3,kin_ring_washout_index,0.003826100588549981,0.003826100588549981,526
kin_ring_first_post_s,v1_lcc_dice_gap_to_volume_bound,0.0037701534786672647,0.0037701534786672647,526
kin_fg_first_post_s,v1_lcc_dice_gap_to_volume_bound,0.0037701534786672647,0.0037701534786672647,526
kin_first_post_s,v1_lcc_dice_gap_to_volume_bound,0.0037701534786672647,0.0037701534786672647,526
kin_gt_first_post_s,v1_lcc_dice_gap_to_volume_bound,0.0037701534786672647,0.0037701534786672647,526
kin_fg_late_slope,v2_lcc_dice_utilization_of_volume_bound,-0.003767766876630779,0.003767766876630779,340
early_dev_s,v1_lcc_dice_gap_to_volume_bound,0.0037240593490453096,0.0037240593490453096,526
kin_early_dev_s,v1_lcc_dice_gap_to_volume_bound,0.0037240593490453096,0.0037240593490453096,526
kin_tumor_to_ring_max_enh_diff,kin_ring_first_post_s,0.0037067843577111427,0.0037067843577111427,526
kin_first_post_s,kin_tumor_to_ring_max_enh_diff,0.0037067843577111427,0.0037067843577111427,526
kin_tumor_to_ring_max_enh_diff,kin_gt_first_post_s,0.0037067843577111427,0.0037067843577111427,526
kin_tumor_to_ring_max_enh_diff,kin_fg_first_post_s,0.0037067843577111427,0.0037067843577111427,526
v1_raw_second_largest_component_fraction,kin_tumor_to_fg_max_enh_diff,-0.003617660973379908,0.003617660973379908,526
v1_small100_pred_vol_cm3,kin_ring_washout_index,0.003391598225096986,0.003391598225096986,526
kin_fg_max_enh,v2_lcc_dice_utilization_of_volume_bound,-0.0032959951143079268,0.0032959951143079268,526
kin_gt_auc_enh,v2_lcc_theoretical_max_dice_by_volume_ratio,0.0032417411954356132,0.0032417411954356132,526
kin_fg_max_enh,pred_to_gt_vol_ratio,0.003106594778227739,0.003106594778227739,526
kin_fg_max_enh,v2_lcc_pred_to_gt_vol_ratio,0.003106594778227739,0.003106594778227739,526
v2_raw_n_components_ge50,kin_ring_washout_index,0.003075469687274194,0.003075469687274194,526
kin_gt_first_post_s,v2_lcc_dice_utilization_of_volume_bound,-0.002880938205708188,0.002880938205708188,526
kin_fg_first_post_s,v2_lcc_dice_utilization_of_volume_bound,-0.002880938205708188,0.002880938205708188,526
kin_ring_first_post_s,v2_lcc_dice_utilization_of_volume_bound,-0.002880938205708188,0.002880938205708188,526
kin_first_post_s,v2_lcc_dice_utilization_of_volume_bound,-0.002880938205708188,0.002880938205708188,526
kin_tumor_to_ring_max_enh_diff,kin_fg_washout_index,0.0028226841499105673,0.0028226841499105673,526
kin_early_dev_s,v2_lcc_dice_utilization_of_volume_bound,-0.0027981951005238213,0.0027981951005238213,526
early_dev_s,v2_lcc_dice_utilization_of_volume_bound,-0.0027981951005238213,0.0027981951005238213,526
kin_fg_washout_index,v2_lcc_dice_utilization_of_volume_bound,-0.0027868317747050193,0.0027868317747050193,526
v1_raw_pred_vol_cm3,v1_raw_dice_utilization_of_volume_bound,-0.0026060070216197035,0.0026060070216197035,526
