volume_ratio_group,method,n_cases,dice_mean,dice_std,dice_median,iou_mean,iou_std,iou_median,precision_mean,precision_std,precision_median,recall_mean,recall_std,recall_median,pred_vol_cm3_mean,pred_vol_cm3_std,pred_vol_cm3_median,gt_vol_cm3_mean,gt_vol_cm3_std,gt_vol_cm3_median,pred_to_gt_vol_ratio_mean,pred_to_gt_vol_ratio_std,pred_to_gt_vol_ratio_median,largest_component_fraction_mean,largest_component_fraction_std,largest_component_fraction_median
2.0-5.0 over,v1_small50_error_1_minus,67,0.6445056930864134,0.13218655054493705,0.6381660131077412,,,,,,,,,,,,,8.77039165910656,8.94201276827029,4.600162999074272,,,,,,
2.0-5.0 over,v1_small100_error_1_minus,67,0.64146509110736,0.13316518294824609,0.6374452183709076,,,,,,,,,,,,,8.77039165910656,8.94201276827029,4.600162999074272,,,,,,
2.0-5.0 over,v2_raw_error_1_minus,67,0.6522231159920766,0.1320018477976475,0.6415239916758584,,,,,,,,,,,,,8.77039165910656,8.94201276827029,4.600162999074272,,,,,,
2.0-5.0 over,v2_lcc_error_1_minus,67,0.6946218672593506,0.24027131157701814,0.6122329718849425,,,,,,,,,,,,,8.77039165910656,8.94201276827029,4.600162999074272,,,,,,
2.0-5.0 over,v2_small50_error_1_minus,67,0.6421137843030824,0.1335675056089045,0.6306324268282957,,,,,,,,,,,,,8.77039165910656,8.94201276827029,4.600162999074272,,,,,,
2.0-5.0 over,v2_small100_error_1_minus,67,0.6389316015119212,0.13450846175448566,0.6287969864550773,,,,,,,,,,,,,8.77039165910656,8.94201276827029,4.600162999074272,,,,,,
>5.0 severe over,v1_raw,32,0.11302324606608702,0.07921908779074303,0.10334231581043804,0.06174557141759223,0.04549932495043148,0.05448671241631475,0.06252032334185834,0.04628065409874475,0.05463426923030715,0.8447820743103669,0.2034281217154746,0.9092322607295598,78.94041430529957,79.53018891457283,53.2647216796875,4.588999146493374,5.969726471832918,3.1271149053457106,28.959495275480887,34.12032309668006,15.54017387415825,0.7113025674419369,0.16724549153648802,0.7089763847536161
>5.0 severe over,v1_lcc,32,0.08028580141906552,0.1031133138554048,0.02589039969462245,0.04494194340382382,0.060027559867713284,0.0131154649035989,0.04550407330616743,0.06087988844126861,0.013144050121661699,0.5229071496604626,0.4457901961527883,0.8023403208176674,55.26508360758565,51.87132526893915,31.34053221711401,4.588999146493374,5.969726471832918,3.1271149053457106,19.175146898607,20.83805864041005,10.366822321040942,,,
>5.0 severe over,v2_raw,32,0.11379012595483869,0.07721662026264245,0.1030158500201243,0.06208470603461802,0.04434427503683029,0.0543054165068027,0.06286010554595915,0.04504160950899442,0.054509024147613855,0.8372370403889076,0.20329107541191768,0.906357649076657,75.27672966920964,75.86303905567188,50.9590831522069,4.588999146493374,5.969726471832918,3.1271149053457106,26.261487330137307,28.001117979450825,14.157760459278322,0.7137228914191722,0.17192332733813026,0.72677246622898
>5.0 severe over,v2_lcc,32,0.0781126022557109,0.10519227348767457,0.02519331846613105,0.04388277648698946,0.06115020514507493,0.0127574774243721,0.0444445010190645,0.06200879831663718,0.0127778992045161,0.4689103473217572,0.453487657788175,0.6691791820548928,53.57869317594546,51.8334562102224,29.584157731196655,4.588999146493374,5.969726471832918,3.1271149053457106,17.739077658817862,18.432843426022814,9.818037041341938,,,
>5.0 severe over,v1_small50,32,0.1167146923199515,0.08161379320931528,0.10620817622653525,0.06394839545114409,0.04706623086633851,0.05608260752106495,0.06477651717975604,0.04786354538596884,0.056239041013655705,0.8433218715272723,0.20593947140830834,0.9089961067543875,76.71184596008108,78.44417179792129,51.60074462890625,4.588999146493374,5.969726471832918,3.1271149053457106,28.10579915300208,33.66627029527022,15.04637865680666,,,
>5.0 severe over,v1_small100,32,0.11771140463230573,0.08219902503003867,0.10698537935859989,0.06454204974290882,0.0474477121185313,0.056516853349385054,0.06538155773148488,0.04824717375562889,0.0566942747550626,0.8432240060253768,0.2062195741985888,0.9089961067543875,76.1948673861809,78.20407729333498,51.13588139312833,4.588999146493374,5.969726471832918,3.1271149053457106,27.899021270277753,33.55564353826039,14.791938359456148,,,
>5.0 severe over,v2_small50,32,0.11760420271998856,0.07961051372134198,0.1048171228294761,0.06435562271950387,0.04591772004865006,0.05530716415885745,0.06518904472992768,0.04663390854824076,0.05551931314072325,0.8357144589263767,0.20575306620603503,0.9062458422788038,73.063274124708,74.68616085304444,48.511010734836994,4.588999146493374,5.969726471832918,3.1271149053457106,25.430600488237225,27.555902635383674,13.646609222192625,,,
>5.0 severe over,v2_small100,32,0.11868034978828701,0.08019820970628862,0.1050860908450261,0.06499424749330017,0.046303953316847606,0.0554569228024967,0.06584084107864152,0.047023302910368665,0.0560238198394962,0.8356165934244812,0.2060296923089639,0.9062458422788038,72.54728059641513,74.44695951144203,47.687455557695465,4.588999146493374,5.969726471832918,3.1271149053457106,25.235300853560553,27.48834231279924,13.462105696028672,,,
>5.0 severe over,kin_v1_raw,32,0.11302324606608702,0.07921908779074303,0.10334231581043804,,,,0.06252032334185834,0.04628065409874475,0.05463426923030715,0.8447820743103669,0.2034281217154746,0.9092322607295598,,,,4.588999146493374,5.969726471832918,3.1271149053457106,,,,,,
>5.0 severe over,kin_v1_lcc,32,0.08028580141906552,0.1031133138554048,0.02589039969462245,,,,0.04550407330616743,0.06087988844126861,0.013144050121661699,0.5229071496604626,0.4457901961527883,0.8023403208176674,,,,4.588999146493374,5.969726471832918,3.1271149053457106,,,,,,
>5.0 severe over,kin_v2_raw,32,0.11379012595483869,0.07721662026264245,0.1030158500201243,,,,0.06286010554595915,0.04504160950899442,0.054509024147613855,0.8372370403889076,0.20329107541191768,0.906357649076657,,,,4.588999146493374,5.969726471832918,3.1271149053457106,,,,,,
>5.0 severe over,kin_v2_lcc,32,0.0781126022557109,0.10519227348767457,0.02519331846613105,,,,0.0444445010190645,0.06200879831663718,0.0127778992045161,0.4689103473217572,0.453487657788175,0.6691791820548928,,,,4.588999146493374,5.969726471832918,3.1271149053457106,,,,,,
>5.0 severe over,kin_v2_kinetic_cc,32,0.054498174790033854,0.12326862949043646,0.0,,,,0.04988214569555063,0.1471534018285378,0.0,0.14973044886923362,0.33440667052834233,0.0,,,,4.588999146493374,5.969726471832918,3.1271149053457106,,,,,,
>5.0 severe over,kin_delta_v2_lcc_minus_raw,32,-0.03567752369912783,0.09384411987907552,0.00144316230916505,,,,,,,,,,,,,4.588999146493374,5.969726471832918,3.1271149053457106,,,,,,
>5.0 severe over,kin_delta_kineticcc_minus_lcc,32,-0.02361442746567704,0.13804540294406173,0.0,,,,,,,,,,,,,4.588999146493374,5.969726471832918,3.1271149053457106,,,,,,
>5.0 severe over,v1_raw_error_1_minus,32,0.886976753933913,0.07921908779074303,0.8966576841895619,,,,,,,,,,,,,4.588999146493374,5.969726471832918,3.1271149053457106,,,,,,
>5.0 severe over,v1_lcc_error_1_minus,32,0.9197141985809344,0.1031133138554048,0.9741096003053775,,,,,,,,,,,,,4.588999146493374,5.969726471832918,3.1271149053457106,,,,,,
>5.0 severe over,v1_small50_error_1_minus,32,0.8832853076800484,0.08161379320931528,0.8937918237734648,,,,,,,,,,,,,4.588999146493374,5.969726471832918,3.1271149053457106,,,,,,
>5.0 severe over,v1_small100_error_1_minus,32,0.8822885953676942,0.08219902503003865,0.8930146206414,,,,,,,,,,,,,4.588999146493374,5.969726471832918,3.1271149053457106,,,,,,
>5.0 severe over,v2_raw_error_1_minus,32,0.8862098740451613,0.07721662026264242,0.8969841499798756,,,,,,,,,,,,,4.588999146493374,5.969726471832918,3.1271149053457106,,,,,,
>5.0 severe over,v2_lcc_error_1_minus,32,0.9218873977442892,0.10519227348767458,0.974806681533869,,,,,,,,,,,,,4.588999146493374,5.969726471832918,3.1271149053457106,,,,,,
>5.0 severe over,v2_small50_error_1_minus,32,0.8823957972800114,0.07961051372134198,0.8951828771705239,,,,,,,,,,,,,4.588999146493374,5.969726471832918,3.1271149053457106,,,,,,
>5.0 severe over,v2_small100_error_1_minus,32,0.881319650211713,0.0801982097062886,0.8949139091549738,,,,,,,,,,,,,4.588999146493374,5.969726471832918,3.1271149053457106,,,,,,
