gt_volume_quintile,method,n_cases,dice_mean,dice_std,dice_median,iou_mean,iou_std,iou_median,precision_mean,precision_std,precision_median,recall_mean,recall_std,recall_median,pred_vol_cm3_mean,pred_vol_cm3_std,pred_vol_cm3_median,gt_vol_cm3_mean,gt_vol_cm3_std,gt_vol_cm3_median,pred_to_gt_vol_ratio_mean,pred_to_gt_vol_ratio_std,pred_to_gt_vol_ratio_median,largest_component_fraction_mean,largest_component_fraction_std,largest_component_fraction_median
Q3,kin_v1_raw,105,0.6171078285441481,0.2019104867544685,0.6676175382989963,,,,0.5666170784173811,0.24580343932544627,0.6443305260588307,0.7716805600997023,0.17881159817831174,0.8172661870503597,,,,10.534945766919833,2.094378997216325,10.151254047824851,,,,,,
Q3,kin_v1_lcc,105,0.6535499539730086,0.24139091710458854,0.7450842781602798,,,,0.6436922905093809,0.2706437693225026,0.7377266245671216,0.7279373937712122,0.2583175736699812,0.8154767750171855,,,,10.534945766919833,2.094378997216325,10.151254047824851,,,,,,
Q3,kin_v2_raw,105,0.6210541434511501,0.20084559263009985,0.6655682666003482,,,,0.5746610098268101,0.24703045150296765,0.6443043124491457,0.7673787435989101,0.17912067343766805,0.8157315462505503,,,,10.534945766919833,2.094378997216325,10.151254047824851,,,,,,
Q3,kin_v2_lcc,105,0.6587194165829927,0.24225762206207918,0.753915810083211,,,,0.6561602054571828,0.27350267489881236,0.7493724158298878,0.7235836796939218,0.25787061600090544,0.813767838591503,,,,10.534945766919833,2.094378997216325,10.151254047824851,,,,,,
Q3,kin_v2_kinetic_cc,105,0.3330164773632697,0.3769821743104584,0.0043962485345838,,,,0.38443913805272273,0.4003384969324022,0.212180746561886,0.3490084232701556,0.3990192940555287,0.0022029666617711,,,,10.534945766919833,2.094378997216325,10.151254047824851,,,,,,
Q3,kin_delta_v2_lcc_minus_raw,105,0.03766527313184262,0.12386363132033877,0.0239091782280204,,,,,,,,,,,,,10.534945766919833,2.094378997216325,10.151254047824851,,,,,,
Q3,kin_delta_kineticcc_minus_lcc,105,-0.325702939219723,0.39851476602295915,0.0,,,,,,,,,,,,,10.534945766919833,2.094378997216325,10.151254047824851,,,,,,
Q3,v1_raw_error_1_minus,105,0.3828921714558519,0.2019104867544685,0.3323824617010037,,,,,,,,,,,,,10.534945766919833,2.094378997216325,10.151254047824851,,,,,,
Q3,v1_lcc_error_1_minus,105,0.3464500460269914,0.24139091710458854,0.2549157218397202,,,,,,,,,,,,,10.534945766919833,2.094378997216325,10.151254047824851,,,,,,
Q3,v1_small50_error_1_minus,105,0.37284622450362354,0.2030215437405205,0.3155329289428076,,,,,,,,,,,,,10.534945766919833,2.094378997216325,10.151254047824851,,,,,,
Q3,v1_small100_error_1_minus,105,0.37014660587733206,0.2030506392263912,0.3155329289428076,,,,,,,,,,,,,10.534945766919833,2.094378997216325,10.151254047824851,,,,,,
Q3,v2_raw_error_1_minus,105,0.3789458565488499,0.20084559263009985,0.3344317333996518,,,,,,,,,,,,,10.534945766919833,2.094378997216325,10.151254047824851,,,,,,
